***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
Relatorio das geracoes para cada recursao.
  
------;------;------;-------;--------;-----;--------------;-------------;
      ;      ;      ;       ;  TIPO  ;     ;              ;             ;
 IPER ; ITER ; IDES ; VOLTA ; USINA  ; NUM ;     Nome     ;   Geracao   ;
------;------;------;-------;--------;-----;--------------;-------------;
    1 ;    1 ;    S ;     3 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    2 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.506 ;
    2 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    2 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    2 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    2 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    2 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    2 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    2 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    2 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     156.929 ;
    2 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     288.982 ;
    2 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      61.011 ;
    2 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     738.012 ;
    2 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     344.017 ;
    2 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    2 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    2 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    2 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    2 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    2 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    3 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.530 ;
    3 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    3 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    3 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    3 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    3 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    3 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    3 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    3 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
    3 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
    3 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      61.226 ;
    3 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     681.977 ;
    3 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     321.769 ;
    3 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    3 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    3 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    3 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    3 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    3 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    4 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.554 ;
    4 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    4 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    4 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    4 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    4 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    4 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    4 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    4 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
    4 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
    4 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      61.442 ;
    4 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     679.288 ;
    4 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     320.701 ;
    4 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    4 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    4 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    4 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    4 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    4 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    5 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.578 ;
    5 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    5 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    5 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    5 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    5 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    5 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    5 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    5 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
    5 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
    5 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      61.657 ;
    5 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     485.125 ;
    5 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     245.545 ;
    5 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    5 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    5 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    5 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    5 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    5 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    6 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.602 ;
    6 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    6 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    6 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    6 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    6 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    6 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    6 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     119.898 ;
    6 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     339.212 ;
    6 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
    6 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      61.873 ;
    6 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     756.703 ;
    6 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     351.438 ;
    6 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     420.281 ;
    6 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    6 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    6 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    6 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    6 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    7 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.626 ;
    7 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    7 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    7 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    7 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    7 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    7 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    7 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     119.892 ;
    7 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     338.990 ;
    7 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
    7 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      62.089 ;
    7 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     756.703 ;
    7 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     351.438 ;
    7 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     420.270 ;
    7 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    7 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    7 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    7 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    7 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    8 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.650 ;
    8 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    8 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    8 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    8 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    8 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    8 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    8 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    8 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
    8 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
    8 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      62.304 ;
    8 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     887.713 ;
    8 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     403.453 ;
    8 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    8 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    8 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    8 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    8 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    8 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
    9 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.674 ;
    9 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
    9 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
    9 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
    9 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
    9 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
    9 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
    9 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
    9 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
    9 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
    9 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      62.520 ;
    9 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     771.046 ;
    9 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     357.132 ;
    9 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
    9 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
    9 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
    9 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
    9 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
    9 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   10 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.698 ;
   10 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   10 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   10 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   10 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   10 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   10 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   10 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   10 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     323.200 ;
   10 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      85.896 ;
   10 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      62.735 ;
   10 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     909.498 ;
   10 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     412.102 ;
   10 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   10 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
   10 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   10 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   10 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   10 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   11 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.721 ;
   11 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   11 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   11 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   11 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   11 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   11 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   11 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      55.383 ;
   11 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;      41.021 ;
   11 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;      26.441 ;
   11 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      62.951 ;
   11 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;    1049.610 ;
   11 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     467.731 ;
   11 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     307.216 ;
   11 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
   11 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   11 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   11 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   11 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   12 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      96.914 ;
   12 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     303.970 ;
   12 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     669.186 ;
   12 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     183.729 ;
   12 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;      73.966 ;
   12 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;     103.780 ;
   12 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      32.000 ;
   12 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;    1214.216 ;
   12 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   12 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   12 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      63.166 ;
   12 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     644.514 ;
   12 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     313.258 ;
   12 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     855.000 ;
   12 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     657.000 ;
   12 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   12 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   12 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   12 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   13 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.769 ;
   13 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   13 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   13 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   13 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   13 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   13 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   13 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;      70.170 ;
   13 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   13 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     320.092 ;
   13 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      63.382 ;
   13 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     876.774 ;
   13 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     399.110 ;
   13 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     310.069 ;
   13 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;     500.000 ;
   13 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   13 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   13 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   13 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   14 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.792 ;
   14 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   14 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   14 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   14 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   14 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   14 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   14 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     301.959 ;
   14 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   14 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   14 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      63.597 ;
   14 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     938.137 ;
   14 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     423.473 ;
   14 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     607.026 ;
   14 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   14 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   14 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   14 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   14 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   15 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.816 ;
   15 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   15 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   15 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   15 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   15 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   15 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   15 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     312.504 ;
   15 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   15 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     316.381 ;
   15 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      63.813 ;
   15 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     927.655 ;
   15 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     419.311 ;
   15 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     554.756 ;
   15 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   15 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   15 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   15 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
   15 ;    1 ;    S ;     0 ;    T   ;   4 ; ST.CRUZ 34   ;     220.000 ;
   16 ;    1 ;    S ;     0 ;    H   ;   6 ; FURNAS       ;      71.840 ;
   16 ;    1 ;    S ;     0 ;    H   ;   7 ; M. DE MORAES ;     293.528 ;
   16 ;    1 ;    S ;     0 ;    H   ;   8 ; ESTREITO     ;     646.807 ;
   16 ;    1 ;    S ;     0 ;    H   ;  10 ; IGARAPAVA    ;     178.028 ;
   16 ;    1 ;    S ;     0 ;    H   ;  14 ; CACONDE      ;       0.000 ;
   16 ;    1 ;    S ;     0 ;    H   ;  15 ; E. DA CUNHA  ;      41.300 ;
   16 ;    1 ;    S ;     0 ;    H   ;  16 ; A.S.OLIVEIRA ;      12.431 ;
   16 ;    1 ;    S ;     0 ;    H   ;  24 ; EMBORCACAO   ;     346.968 ;
   16 ;    1 ;    S ;     0 ;    H   ;  25 ; NOVA PONTE   ;     510.000 ;
   16 ;    1 ;    S ;     0 ;    H   ;  26 ; MIRANDA      ;     408.000 ;
   16 ;    1 ;    S ;     0 ;    H   ;  30 ; CORUMBA I    ;      64.029 ;
   16 ;    1 ;    S ;     0 ;    H   ;  31 ; ITUMBIARA    ;     964.990 ;
   16 ;    1 ;    S ;     0 ;    H   ;  32 ; CACH.DOURADA ;     434.134 ;
   16 ;    1 ;    S ;     0 ;    H   ;  33 ; SAO SIMAO    ;     656.608 ;
   16 ;    1 ;    S ;     0 ;    T   ;   1 ; ANGRA 1      ;       0.000 ;
   16 ;    1 ;    S ;     0 ;    T   ;   2 ; IGARAPE      ;       0.000 ;
   16 ;    1 ;    S ;     0 ;    T   ;   3 ; ST.CRUZ 12   ;      84.000 ;
   16 ;    1 ;    S ;     0 ;    T   ;  50 ; PIRAT.12 G   ;     200.000 ;
