-----;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;
     ;      TOTAL      ;    IPER =   1  ;;    IPER =   2  ;;    IPER =   3  ;;    IPER =   4  ;;    IPER =   5  ;;    IPER =   6  ;;    IPER =   7  ;;    IPER =   8  ;;    IPER =   9  ;;    IPER =  10  ;;    IPER =  11  ;;    IPER =  12  ;;    IPER =  13  ;;    IPER =  14  ;;    IPER =  15  ;;    IPER =  16  ;;    IPER =  17  ;;    IPER =  18  ;;    IPER =  19  ;;    IPER =  20  ;;    IPER =  21  ;;    IPER =  22  ;;    IPER =  23  ;;    IPER =  24  ;;
 PERC;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;DESV(MW);DESV(%) ;
-----;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;--------;
   4 ;    0.01;    0.09
   5 ;    0.01;    0.09
   6 ;    0.01;    0.09
   7 ;    0.01;    0.09
   8 ;    0.01;    0.09
   9 ;    0.01;    0.09
  10 ;    0.01;    0.09
  11 ;    0.01;    0.09
  12 ;    0.01;    0.09
  13 ;    0.01;    0.09
  14 ;    0.01;    0.09
  15 ;    0.01;    0.09
  16 ;    0.01;    0.09
  17 ;    0.01;    0.09
  18 ;    0.01;    0.09
  19 ;    0.01;    0.09
  20 ;    0.01;    0.09
  21 ;    0.01;    0.09
  22 ;    0.01;    0.09
  23 ;    0.01;    0.09
  24 ;    0.01;    0.09
  25 ;    0.01;    0.09
  26 ;    0.01;    0.09
  27 ;    0.01;    0.09
  28 ;    0.01;    0.09
  29 ;    0.01;    0.09
  30 ;    0.01;    0.09
  31 ;    0.01;    0.09
  32 ;    0.01;    0.09
  33 ;    0.01;    0.09
  34 ;    0.01;    0.09
  35 ;    0.01;    0.09
  36 ;    0.01;    0.09
  37 ;    0.01;    0.09
  38 ;    0.01;    0.09
  39 ;    0.01;    0.09
  40 ;    0.01;    0.09
  41 ;    0.01;    0.09
  42 ;    0.01;    0.09
  43 ;    0.01;    0.09
  44 ;    0.01;    0.09
  45 ;    0.01;    0.09
  46 ;    0.01;    0.09
  47 ;    0.01;    0.09
  48 ;    0.01;    0.09
  49 ;    0.01;    0.09
  50 ;    0.01;    0.09
  51 ;    0.01;    0.09
  52 ;    0.01;    0.09
  53 ;    0.01;    0.09
  54 ;    0.01;    0.09
  55 ;    0.01;    0.09
  56 ;    0.01;    0.09
  57 ;    0.01;    0.09
  58 ;    0.01;    0.09
  59 ;    0.01;    0.09
  60 ;    0.01;    0.09
  61 ;    0.01;    0.09
  62 ;    0.01;    0.09
  63 ;    0.01;    0.09
  64 ;    0.01;    0.09
  65 ;    0.01;    0.09
  66 ;    0.01;    0.09
  67 ;    0.01;    0.09
  68 ;    0.01;    0.09
  69 ;    0.01;    0.09
  70 ;    0.01;    0.09
  71 ;    0.01;    0.09
  72 ;    0.01;    0.09
  73 ;    0.01;    0.09
  74 ;    0.01;    0.09
  75 ;    0.01;    0.09
  76 ;    0.01;    0.09
  77 ;    0.01;    0.09
  78 ;    0.01;    0.09
  79 ;    0.01;    0.09
  80 ;    0.85;    2.73
  81 ;    0.85;    2.73
  82 ;    0.85;    2.73
  83 ;    0.85;    2.73
  84 ;    0.86;    2.75
  85 ;    0.86;    2.75
  86 ;    0.86;    2.75
  87 ;    0.86;    2.75
  88 ;    0.86;    2.75
  89 ;    0.86;    2.75
  90 ;    0.86;    2.75
  91 ;    0.86;    2.75
  92 ;    0.86;    2.75
  93 ;    0.86;    2.75
  94 ;    0.86;    2.75
  95 ;    0.86;    2.75
  96 ;    0.86;    2.75
  97 ;    0.86;    2.75
  98 ;    0.86;    2.75
  99 ;    0.86;    2.75
 100 ;    0.86;    2.75
-----;--------;--------;
USINA EMBORCACAO  
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.05;   -1.14
   2 ;    0.05;   -1.14
   3 ;    0.05;   -1.14
   4 ;    0.05;   -1.14
   5 ;    0.05;   -1.14
   6 ;    0.05;   -1.14
   7 ;    0.05;   -1.14
   8 ;    0.05;   -1.14
   9 ;    0.05;   -0.21
  10 ;    0.05;   -0.21
  11 ;    0.05;   -0.21
  12 ;    0.05;   -0.21
  13 ;    0.05;    0.05
  14 ;    0.05;    0.05
  15 ;    0.05;    0.05
  16 ;    0.05;    0.05
  17 ;    0.05;    0.08
  18 ;    0.05;    0.08
  19 ;    0.05;    0.08
  20 ;    0.05;    0.08
  21 ;    0.06;    0.09
  22 ;    0.06;    0.09
  23 ;    0.06;    0.09
  24 ;    0.06;    0.09
  25 ;    0.07;    0.09
  26 ;    0.07;    0.09
  27 ;    0.07;    0.09
  28 ;    0.07;    0.09
  29 ;    0.07;    0.09
  30 ;    0.07;    0.10
  31 ;    0.07;    0.10
  32 ;    0.07;    0.10
  33 ;    0.07;    0.10
  34 ;    0.07;    0.11
  35 ;    0.07;    0.11
  36 ;    0.07;    0.11
  37 ;    0.07;    0.11
  38 ;    0.07;    0.12
  39 ;    0.07;    0.12
  40 ;    0.07;    0.12
  41 ;    0.07;    0.12
  42 ;    0.09;    0.12
  43 ;    0.09;    0.12
  44 ;    0.09;    0.12
  45 ;    0.09;    0.12
  46 ;    0.26;    0.12
  47 ;    0.26;    0.12
  48 ;    0.26;    0.12
  49 ;    0.26;    0.12
  50 ;    0.34;    0.13
  51 ;    0.34;    0.13
  52 ;    0.34;    0.13
  53 ;    0.34;    0.13
  54 ;    0.34;    0.13
  55 ;    0.34;    0.26
  56 ;    0.34;    0.26
  57 ;    0.34;    0.26
  58 ;    0.34;    0.26
  59 ;    0.35;    0.29
  60 ;    0.35;    0.29
  61 ;    0.35;    0.29
  62 ;    0.35;    0.29
  63 ;    2.12;    0.29
  64 ;    2.12;    0.29
  65 ;    2.12;    0.29
  66 ;    2.12;    0.29
  67 ;    2.31;    0.72
  68 ;    2.31;    0.72
  69 ;    2.31;    0.72
  70 ;    2.31;    0.72
  71 ;    2.47;    0.77
  72 ;    2.47;    0.77
  73 ;    2.47;    0.77
  74 ;    2.47;    0.77
  75 ;    3.06;    0.80
  76 ;    3.06;    0.80
  77 ;    3.06;    0.80
  78 ;    3.06;    0.80
  79 ;    3.06;    0.80
  80 ;    4.02;    0.89
  81 ;    4.02;    0.89
  82 ;    4.02;    0.89
  83 ;    4.02;    0.89
  84 ;    4.03;    1.02
  85 ;    4.03;    1.02
  86 ;    4.03;    1.02
  87 ;    4.03;    1.02
  88 ;    4.05;    1.03
  89 ;    4.05;    1.03
  90 ;    4.05;    1.03
  91 ;    4.05;    1.03
  92 ;    6.25;    1.28
  93 ;    6.25;    1.28
  94 ;    6.25;    1.28
  95 ;    6.25;    1.28
  96 ;   27.71;    2.74
  97 ;   27.71;    2.74
  98 ;   27.71;    2.74
  99 ;   27.71;    2.74
 100 ;   37.72;    3.21
-----;--------;--------;
USINA NOVA PONTE  
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.01;    0.02
   2 ;    0.01;    0.02
   3 ;    0.01;    0.02
   4 ;    0.01;    0.02
   5 ;    0.01;    0.02
   6 ;    0.01;    0.02
   7 ;    0.01;    0.02
   8 ;    0.01;    0.02
   9 ;    0.01;    0.02
  10 ;    0.01;    0.02
  11 ;    0.01;    0.02
  12 ;    0.01;    0.02
  13 ;    0.01;    0.02
  14 ;    0.01;    0.02
  15 ;    0.01;    0.02
  16 ;    0.01;    0.02
  17 ;    0.02;    0.02
  18 ;    0.02;    0.02
  19 ;    0.02;    0.02
  20 ;    0.02;    0.02
  21 ;    0.02;    0.04
  22 ;    0.02;    0.04
  23 ;    0.02;    0.04
  24 ;    0.02;    0.04
  25 ;    0.02;    0.04
  26 ;    0.02;    0.04
  27 ;    0.02;    0.04
  28 ;    0.02;    0.04
  29 ;    0.02;    0.04
  30 ;    0.03;    0.05
  31 ;    0.03;    0.05
  32 ;    0.03;    0.05
  33 ;    0.03;    0.05
  34 ;    0.61;    0.19
  35 ;    0.61;    0.19
  36 ;    0.61;    0.19
  37 ;    0.61;    0.19
  38 ;    0.99;    0.29
  39 ;    0.99;    0.29
  40 ;    0.99;    0.29
  41 ;    0.99;    0.29
  42 ;    1.00;    0.30
  43 ;    1.00;    0.30
  44 ;    1.00;    0.30
  45 ;    1.00;    0.30
  46 ;    2.24;    0.58
  47 ;    2.24;    0.58
  48 ;    2.24;    0.58
  49 ;    2.24;    0.58
  50 ;    5.91;    1.17
  51 ;    5.91;    1.17
  52 ;    5.91;    1.17
  53 ;    5.91;    1.17
  54 ;    5.91;    1.17
  55 ;    5.91;    1.17
  56 ;    5.91;    1.17
  57 ;    5.91;    1.17
  58 ;    5.91;    1.17
  59 ;    5.91;    1.17
  60 ;    5.91;    1.17
  61 ;    5.91;    1.17
  62 ;    5.91;    1.17
  63 ;    5.91;    1.17
  64 ;    5.91;    1.17
  65 ;    5.91;    1.17
  66 ;    5.91;    1.17
  67 ;    5.91;    1.17
  68 ;    5.91;    1.17
  69 ;    5.91;    1.17
  70 ;    5.91;    1.17
  71 ;    5.91;    1.17
  72 ;    5.91;    1.17
  73 ;    5.91;    1.17
  74 ;    5.91;    1.17
  75 ;    5.91;    1.17
  76 ;    5.91;    1.17
  77 ;    5.91;    1.17
  78 ;    5.91;    1.17
  79 ;    5.91;    1.17
  80 ;    5.91;    1.17
  81 ;    5.91;    1.17
  82 ;    5.91;    1.17
  83 ;    5.91;    1.17
  84 ;    5.91;    1.17
  85 ;    5.91;    1.17
  86 ;    5.91;    1.17
  87 ;    5.91;    1.17
  88 ;    5.91;    1.17
  89 ;    5.91;    1.17
  90 ;    5.91;    1.17
  91 ;    5.91;    1.17
  92 ;    5.91;    1.17
  93 ;    5.91;    1.17
  94 ;    5.91;    1.17
  95 ;    5.91;    1.17
  96 ;    5.91;    1.17
  97 ;    5.91;    1.17
  98 ;    5.91;    1.17
  99 ;    5.91;    1.17
 100 ;    5.91;    1.17
-----;--------;--------;
USINA MIRANDA     
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.02;    0.09
   2 ;    0.02;    0.09
   3 ;    0.02;    0.09
   4 ;    0.02;    0.09
   5 ;    0.02;    0.09
   6 ;    0.02;    0.09
   7 ;    0.02;    0.09
   8 ;    0.02;    0.09
   9 ;    0.02;    0.09
  10 ;    0.02;    0.09
  11 ;    0.02;    0.09
  12 ;    0.02;    0.09
  13 ;    0.03;    0.10
  14 ;    0.03;    0.10
  15 ;    0.03;    0.10
  16 ;    0.03;    0.10
  17 ;    0.03;    0.11
  18 ;    0.03;    0.11
  19 ;    0.03;    0.11
  20 ;    0.03;    0.11
  21 ;    0.03;    0.13
  22 ;    0.03;    0.13
  23 ;    0.03;    0.13
  24 ;    0.03;    0.13
  25 ;    0.04;    0.13
  26 ;    0.04;    0.13
  27 ;    0.04;    0.13
  28 ;    0.04;    0.13
  29 ;    0.04;    0.13
  30 ;    0.29;    0.34
  31 ;    0.29;    0.34
  32 ;    0.29;    0.34
  33 ;    0.29;    0.34
  34 ;    1.19;    0.67
  35 ;    1.19;    0.67
  36 ;    1.19;    0.67
  37 ;    1.19;    0.67
  38 ;    2.59;    0.97
  39 ;    2.59;    0.97
  40 ;    2.59;    0.97
  41 ;    2.59;    0.97
  42 ;    2.86;    1.01
  43 ;    2.86;    1.01
  44 ;    2.86;    1.01
  45 ;    2.86;    1.01
  46 ;    2.94;    1.03
  47 ;    2.94;    1.03
  48 ;    2.94;    1.03
  49 ;    2.94;    1.03
  50 ;    3.46;    1.11
  51 ;    3.46;    1.11
  52 ;    3.46;    1.11
  53 ;    3.46;    1.11
  54 ;    3.46;    1.11
  55 ;    3.53;    1.12
  56 ;    3.53;    1.12
  57 ;    3.53;    1.12
  58 ;    3.53;    1.12
  59 ;    4.43;    1.24
  60 ;    4.43;    1.24
  61 ;    4.43;    1.24
  62 ;    4.43;    1.24
  63 ;    5.52;    1.37
  64 ;    5.52;    1.37
  65 ;    5.52;    1.37
  66 ;    5.52;    1.37
  67 ;    5.53;    1.37
  68 ;    5.53;    1.37
  69 ;    5.53;    1.37
  70 ;    5.53;    1.37
  71 ;    5.53;    1.37
  72 ;    5.53;    1.37
  73 ;    5.53;    1.37
  74 ;    5.53;    1.37
  75 ;    5.53;    1.37
  76 ;    5.53;    1.37
  77 ;    5.53;    1.37
  78 ;    5.53;    1.37
  79 ;    5.53;    1.37
  80 ;    5.56;    1.38
  81 ;    5.56;    1.38
  82 ;    5.56;    1.38
  83 ;    5.56;    1.38
  84 ;    5.56;    1.38
  85 ;    5.56;    1.38
  86 ;    5.56;    1.38
  87 ;    5.56;    1.38
  88 ;    5.56;    1.38
  89 ;    5.56;    1.38
  90 ;    5.56;    1.38
  91 ;    5.56;    1.38
  92 ;    5.59;    1.39
  93 ;    5.59;    1.39
  94 ;    5.59;    1.39
  95 ;    5.59;    1.39
  96 ;    5.61;    1.40
  97 ;    5.61;    1.40
  98 ;    5.61;    1.40
  99 ;    5.61;    1.40
 100 ;    5.66;    1.41
-----;--------;--------;
USINA CORUMBA I   
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;   11.41;  -98.63
   2 ;   11.41;  -98.63
   3 ;   11.41;  -98.63
   4 ;   11.41;  -98.63
   5 ;   11.41;  -98.63
   6 ;   11.41;  -98.63
   7 ;   11.41;  -98.63
   8 ;   11.41;  -98.63
   9 ;   11.59;   23.09
  10 ;   11.59;   23.09
  11 ;   11.59;   23.09
  12 ;   11.59;   23.09
  13 ;   11.78;   23.46
  14 ;   11.78;   23.46
  15 ;   11.78;   23.46
  16 ;   11.78;   23.46
  17 ;   11.97;   23.83
  18 ;   11.97;   23.83
  19 ;   11.97;   23.83
  20 ;   11.97;   23.83
  21 ;   12.16;   24.19
  22 ;   12.16;   24.19
  23 ;   12.16;   24.19
  24 ;   12.16;   24.19
  25 ;   12.34;   24.56
  26 ;   12.34;   24.56
  27 ;   12.34;   24.56
  28 ;   12.34;   24.56
  29 ;   12.34;   24.56
  30 ;   12.53;   24.92
  31 ;   12.53;   24.92
  32 ;   12.53;   24.92
  33 ;   12.53;   24.92
  34 ;   12.72;   25.29
  35 ;   12.72;   25.29
  36 ;   12.72;   25.29
  37 ;   12.72;   25.29
  38 ;   12.91;   25.65
  39 ;   12.91;   25.65
  40 ;   12.91;   25.65
  41 ;   12.91;   25.65
  42 ;   13.10;   26.02
  43 ;   13.10;   26.02
  44 ;   13.10;   26.02
  45 ;   13.10;   26.02
  46 ;   13.28;   26.38
  47 ;   13.28;   26.38
  48 ;   13.28;   26.38
  49 ;   13.28;   26.38
  50 ;   13.47;   26.75
  51 ;   13.47;   26.75
  52 ;   13.47;   26.75
  53 ;   13.47;   26.75
  54 ;   13.47;   26.75
  55 ;   13.66;   27.11
  56 ;   13.66;   27.11
  57 ;   13.66;   27.11
  58 ;   13.66;   27.11
  59 ;   13.85;   27.47
  60 ;   13.85;   27.47
  61 ;   13.85;   27.47
  62 ;   13.85;   27.47
  63 ;   14.04;   27.84
  64 ;   14.04;   27.84
  65 ;   14.04;   27.84
  66 ;   14.04;   27.84
  67 ;   14.22;   28.20
  68 ;   14.22;   28.20
  69 ;   14.22;   28.20
  70 ;   14.22;   28.20
  71 ;   14.41;   28.56
  72 ;   14.41;   28.56
  73 ;   14.41;   28.56
  74 ;   14.41;   28.56
  75 ;   14.60;   28.92
  76 ;   14.60;   28.92
  77 ;   14.60;   28.92
  78 ;   14.60;   28.92
  79 ;   14.60;   28.92
  80 ;   14.79;   29.29
  81 ;   14.79;   29.29
  82 ;   14.79;   29.29
  83 ;   14.79;   29.29
  84 ;   14.98;   29.65
  85 ;   14.98;   29.65
  86 ;   14.98;   29.65
  87 ;   14.98;   29.65
  88 ; 1090.88;   30.01
  89 ; 1090.88;   30.01
  90 ; 1090.88;   30.01
  91 ; 1090.88;   30.01
  92 ; 1090.93;  290.90
  93 ; 1090.93;  290.90
  94 ; 1090.93;  290.90
  95 ; 1090.93;  290.90
  96 ; 1090.98;  290.91
  97 ; 1090.98;  290.91
  98 ; 1090.98;  290.91
  99 ; 1090.98;  290.91
 100 ;********;  290.93
-----;--------;--------;
USINA ITUMBIARA   
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.12;    0.03
   2 ;    0.12;    0.03
   3 ;    0.12;    0.03
   4 ;    0.12;    0.03
   5 ;    0.12;    0.03
   6 ;    0.12;    0.03
   7 ;    0.12;    0.03
   8 ;    0.12;    0.03
   9 ;    2.72;    0.42
  10 ;    2.72;    0.42
  11 ;    2.72;    0.42
  12 ;    2.72;    0.42
  13 ;    2.73;    0.42
  14 ;    2.73;    0.42
  15 ;    2.73;    0.42
  16 ;    2.73;    0.42
  17 ;    3.41;    0.50
  18 ;    3.41;    0.50
  19 ;    3.41;    0.50
  20 ;    3.41;    0.50
  21 ;    3.45;    0.51
  22 ;    3.45;    0.51
  23 ;    3.45;    0.51
  24 ;    3.45;    0.51
  25 ;    3.50;    0.51
  26 ;    3.50;    0.51
  27 ;    3.50;    0.51
  28 ;    3.50;    0.51
  29 ;    3.50;    0.51
  30 ;    4.86;    0.66
  31 ;    4.86;    0.66
  32 ;    4.86;    0.66
  33 ;    4.86;    0.66
  34 ;    5.41;    0.72
  35 ;    5.41;    0.72
  36 ;    5.41;    0.72
  37 ;    5.41;    0.72
  38 ;    5.42;    0.72
  39 ;    5.42;    0.72
  40 ;    5.42;    0.72
  41 ;    5.42;    0.72
  42 ;    5.87;    0.77
  43 ;    5.87;    0.77
  44 ;    5.87;    0.77
  45 ;    5.87;    0.77
  46 ;    9.24;    1.06
  47 ;    9.24;    1.06
  48 ;    9.24;    1.06
  49 ;    9.24;    1.06
  50 ;    9.52;    1.08
  51 ;    9.52;    1.08
  52 ;    9.52;    1.08
  53 ;    9.52;    1.08
  54 ;    9.52;    1.08
  55 ;   10.38;    1.15
  56 ;   10.38;    1.15
  57 ;   10.38;    1.15
  58 ;   10.38;    1.15
  59 ;   11.04;    1.20
  60 ;   11.04;    1.20
  61 ;   11.04;    1.20
  62 ;   11.04;    1.20
  63 ;   11.43;    1.23
  64 ;   11.43;    1.23
  65 ;   11.43;    1.23
  66 ;   11.43;    1.23
  67 ;   12.45;    1.31
  68 ;   12.45;    1.31
  69 ;   12.45;    1.31
  70 ;   12.45;    1.31
  71 ;   13.60;    1.39
  72 ;   13.60;    1.39
  73 ;   13.60;    1.39
  74 ;   13.60;    1.39
  75 ;   14.58;    1.45
  76 ;   14.58;    1.45
  77 ;   14.58;    1.45
  78 ;   14.58;    1.45
  79 ;   14.58;    1.45
  80 ;   15.18;    1.49
  81 ;   15.18;    1.49
  82 ;   15.18;    1.49
  83 ;   15.18;    1.49
  84 ;   15.94;    1.54
  85 ;   15.94;    1.54
  86 ;   15.94;    1.54
  87 ;   15.94;    1.54
  88 ;  138.58;  100.00
  89 ;  138.58;  100.00
  90 ;  138.58;  100.00
  91 ;  138.58;  100.00
  92 ;  394.48;  100.00
  93 ;  394.48;  100.00
  94 ;  394.48;  100.00
  95 ;  394.48;  100.00
  96 ;  582.76;  100.00
  97 ;  582.76;  100.00
  98 ;  582.76;  100.00
  99 ;  582.76;  100.00
 100 ;********;  100.00
-----;--------;--------;
USINA CACH.DOURADA
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.03;    0.01
   2 ;    0.03;    0.01
   3 ;    0.03;    0.01
   4 ;    0.03;    0.01
   5 ;    0.03;    0.01
   6 ;    0.03;    0.01
   7 ;    0.03;    0.01
   8 ;    0.03;    0.01
   9 ;    0.09;    0.02
  10 ;    0.09;    0.02
  11 ;    0.09;    0.02
  12 ;    0.09;    0.02
  13 ;    0.12;    0.04
  14 ;    0.12;    0.04
  15 ;    0.12;    0.04
  16 ;    0.12;    0.04
  17 ;    0.14;    0.04
  18 ;    0.14;    0.04
  19 ;    0.14;    0.04
  20 ;    0.14;    0.04
  21 ;    0.15;    0.04
  22 ;    0.15;    0.04
  23 ;    0.15;    0.04
  24 ;    0.15;    0.04
  25 ;    0.15;    0.04
  26 ;    0.15;    0.04
  27 ;    0.15;    0.04
  28 ;    0.15;    0.04
  29 ;    0.15;    0.04
  30 ;    0.15;    0.05
  31 ;    0.15;    0.05
  32 ;    0.15;    0.05
  33 ;    0.15;    0.05
  34 ;    0.23;    0.05
  35 ;    0.23;    0.05
  36 ;    0.23;    0.05
  37 ;    0.23;    0.05
  38 ;    0.34;    0.10
  39 ;    0.34;    0.10
  40 ;    0.34;    0.10
  41 ;    0.34;    0.10
  42 ;    0.37;    0.10
  43 ;    0.37;    0.10
  44 ;    0.37;    0.10
  45 ;    0.37;    0.10
  46 ;    0.37;    0.10
  47 ;    0.37;    0.10
  48 ;    0.37;    0.10
  49 ;    0.37;    0.10
  50 ;    0.38;    0.10
  51 ;    0.38;    0.10
  52 ;    0.38;    0.10
  53 ;    0.38;    0.10
  54 ;    0.38;    0.10
  55 ;    0.45;    0.11
  56 ;    0.45;    0.11
  57 ;    0.45;    0.11
  58 ;    0.45;    0.11
  59 ;    0.73;    0.16
  60 ;    0.73;    0.16
  61 ;    0.73;    0.16
  62 ;    0.73;    0.16
  63 ;    0.99;    0.22
  64 ;    0.99;    0.22
  65 ;    0.99;    0.22
  66 ;    0.99;    0.22
  67 ;    1.16;    0.25
  68 ;    1.16;    0.25
  69 ;    1.16;    0.25
  70 ;    1.16;    0.25
  71 ;    1.36;    0.29
  72 ;    1.36;    0.29
  73 ;    1.36;    0.29
  74 ;    1.36;    0.29
  75 ;    3.83;    1.59
  76 ;    3.83;    1.59
  77 ;    3.83;    1.59
  78 ;    3.83;    1.59
  79 ;    3.83;    1.59
  80 ;    6.40;    2.08
  81 ;    6.40;    2.08
  82 ;    6.40;    2.08
  83 ;    6.40;    2.08
  84 ;    6.45;    2.10
  85 ;    6.45;    2.10
  86 ;    6.45;    2.10
  87 ;    6.45;    2.10
  88 ;   48.35;   13.43
  89 ;   48.35;   13.43
  90 ;   48.35;   13.43
  91 ;   48.35;   13.43
  92 ;   57.63;   15.13
  93 ;   57.63;   15.13
  94 ;   57.63;   15.13
  95 ;   57.63;   15.13
  96 ;   60.69;   17.00
  97 ;   60.69;   17.00
  98 ;   60.69;   17.00
  99 ;   60.69;   17.00
 100 ;********;  100.00
-----;--------;--------;
USINA SAO SIMAO   
-----;--------;--------;
     ;      TOTAL      ;
 PERC;DESV(MW);DESV(%) 
-----;--------;--------;
   1 ;    0.14;    0.04
   2 ;    0.14;    0.04
   3 ;    0.14;    0.04
   4 ;    0.14;    0.04
   5 ;    0.14;    0.04
   6 ;    0.14;    0.04
   7 ;    0.14;    0.04
   8 ;    0.14;    0.04
   9 ;    0.21;    0.07
  10 ;    0.21;    0.07
  11 ;    0.21;    0.07
  12 ;    0.21;    0.07
  13 ;    0.26;    0.09
  14 ;    0.26;    0.09
  15 ;    0.26;    0.09
  16 ;    0.26;    0.09
  17 ;    0.31;    0.10
  18 ;    0.31;    0.10
  19 ;    0.31;    0.10
  20 ;    0.31;    0.10
  21 ;    0.36;    0.12
  22 ;    0.36;    0.12
  23 ;    0.36;    0.12
  24 ;    0.36;    0.12
  25 ;    0.50;    0.16
  26 ;    0.50;    0.16
  27 ;    0.50;    0.16
  28 ;    0.50;    0.16
  29 ;    0.50;    0.16
  30 ;    0.54;    0.18
  31 ;    0.54;    0.18
  32 ;    0.54;    0.18
  33 ;    0.54;    0.18
  34 ;    0.58;    0.19
  35 ;    0.58;    0.19
  36 ;    0.58;    0.19
  37 ;    0.58;    0.19
  38 ;    0.63;    0.21
  39 ;    0.63;    0.21
  40 ;    0.63;    0.21
  41 ;    0.63;    0.21
  42 ;    0.68;    0.22
  43 ;    0.68;    0.22
  44 ;    0.68;    0.22
  45 ;    0.68;    0.22
  46 ;    0.97;    0.23
  47 ;    0.97;    0.23
  48 ;    0.97;    0.23
  49 ;    0.97;    0.23
  50 ;    1.03;    0.23
  51 ;    1.03;    0.23
  52 ;    1.03;    0.23
  53 ;    1.03;    0.23
  54 ;    1.03;    0.23
  55 ;    1.27;    0.25
  56 ;    1.27;    0.25
  57 ;    1.27;    0.25
  58 ;    1.27;    0.25
  59 ;    1.76;    0.29
  60 ;    1.76;    0.29
  61 ;    1.76;    0.29
  62 ;    1.76;    0.29
  63 ;    2.02;    0.31
  64 ;    2.02;    0.31
  65 ;    2.02;    0.31
  66 ;    2.02;    0.31
  67 ;    2.44;    0.34
  68 ;    2.44;    0.34
  69 ;    2.44;    0.34
  70 ;    2.44;    0.34
  71 ;    2.46;    0.35
  72 ;    2.46;    0.35
  73 ;    2.46;    0.35
  74 ;    2.46;    0.35
  75 ;    3.80;    0.45
  76 ;    3.80;    0.45
  77 ;    3.80;    0.45
  78 ;    3.80;    0.45
  79 ;    3.80;    0.45
  80 ;    3.88;    0.46
  81 ;    3.88;    0.46
  82 ;    3.88;    0.46
  83 ;    3.88;    0.46
  84 ;    4.71;    0.55
  85 ;    4.71;    0.55
  86 ;    4.71;    0.55
  87 ;    4.71;    0.55
  88 ;   93.27;   16.59
  89 ;   93.27;   16.59
  90 ;   93.27;   16.59
  91 ;   93.27;   16.59
  92 ;  122.88;   16.78
  93 ;  122.88;   16.78
  94 ;  122.88;   16.78
  95 ;  122.88;   16.78
  96 ;  159.78;   17.04
  97 ;  159.78;   17.04
  98 ;  159.78;   17.04
  99 ;  159.78;   17.04
 100 ; 5192.58;  303.66
-----;--------;--------;

--- ;-------------;--------;--------;
DESVIO MEDIO POR USINA:
NUM ;     NOME    ;DESV(MW);DESV(%) ;
--- ;-------------;--------;--------;
  6 ; FURNAS      ; 3630.37;    5.22;
  7 ; M. DE MORAES;    4.67;    1.50;
  8 ; ESTREITO    ;   12.59;    1.97;
 10 ; IGARAPAVA   ;    0.06;    0.03;
 14 ; CACONDE     ;    1.46;    2.11;
 15 ; E. DA CUNHA ;    0.78;    1.94;
 16 ; A.S.OLIVEIRA;    0.22;    0.75;
 24 ; EMBORCACAO  ;    3.99;    0.54;
 25 ; NOVA PONTE  ;    3.41;    0.70;
 26 ; MIRANDA     ;    3.21;    0.91;
 30 ; CORUMBA I   ; *******;   54.39;
 31 ; ITUMBIARA   ; *******;   17.42;
 32 ; CACH.DOURADA; *******;    6.38;
 33 ; SAO SIMAO   ;  233.21;   14.95;

--- ;--------;--------;
DESVIO MEDIO POR PERIODO:
NUM ;DESV(MW);DESV(%) ;
--- ;--------;--------;
  1 ;    2.53;    1.06;
