***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
 Relatorio dos fluxos nas linhas
  
----;-------;--;-;-;-;-;------;----;------;------;----;------;----;-----;-----------;-----------;-----------;--------;-----------;-----------;-----------;-----------;-----------;
    ;       ;FLAGS;;;;;       ;    ; BAR  ; Sist ;    ; BAR  ;Sist;     ;   Fluxo   ;   Capac   ;         Perdas    ;;  Multipl. ;  ger de   ; ger para  ; carga de  ;carga para ;
IPER;  Pat  ;  ; ; ; ; ; IND  ; Nv ; DE   ;  De  ; Nv ; PARA ;para; CIR ;    (MW)   ;    (MW)   ;    (MW)   ;   %    ;  ($/MWh)  ;   (MW)    ;   (MW)    ;   (MW)    ;   (MW)    ;
----;-------;--;-;-;-;-;------;----;------;------;----;------;----;-----;-----------;-----------;-----------;--------;-----------;-----------;-----------;-----------;-----------;
  16; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   322.108 ;       400 ;           ;        ;     0.000 ;   982.029 ;   346.968 ;   929.248 ;   293.253 ;
  16; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -211.216 ;       400 ;           ;        ;     0.000 ;   982.029 ;   400.000 ;   929.248 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -211.216 ;       400 ;           ;        ;     0.000 ;   982.029 ;   400.000 ;   929.248 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   153.105 ;       400 ;           ;        ;     0.000 ;   982.029 ;     -     ;   929.248 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     9.977 ;   346.968 ;     -     ;   293.253 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.145 ;   346.968 ;     -     ;   293.253 ;   530.800 ;
  16; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -197.826 ;       400 ;           ;        ;     0.000 ;     -     ;   964.990 ;     -     ;   976.692 ;
  16; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -202.174 ;       400 ;           ;        ;     0.000 ;     -     ;   434.134 ;     -     ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;  -104.764 ;       400 ;           ;        ;     0.000 ;   964.990 ;   400.000 ;   976.692 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;  -104.764 ;       400 ;           ;        ;     0.000 ;   964.990 ;   400.000 ;   976.692 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -65.400 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   530.800 ;   375.380 ;
  16; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -65.400 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   530.800 ;   375.380 ;
  16; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -253.090 ;       400 ;           ;        ;     0.000 ;     -     ;   656.608 ;   375.380 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -253.090 ;       400 ;           ;        ;     0.000 ;     -     ;   656.608 ;   375.380 ;     -     ;
  16; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -231.960 ;       400 ;           ;        ;     0.000 ;   400.000 ;   434.134 ;     -     ;     -     ;
  17; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;  -107.449 ;       400 ;           ;        ;     0.000 ;    71.864 ;   377.528 ;   142.091 ;   127.633 ;
  17; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -35.362 ;       400 ;           ;        ;     0.000 ;    71.864 ;   200.000 ;   142.091 ;   236.894 ;
  17; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    72.584 ;       400 ;           ;        ;     0.000 ;    71.864 ;    41.300 ;   142.091 ;    93.447 ;
  17; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    62.207 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   127.633 ;    97.363 ;
  17; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;    80.238 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   127.633 ;   178.988 ;
  17; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    85.806 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   236.894 ;   230.267 ;
  17; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -158.061 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   236.894 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;   -35.156 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;    97.363 ;   230.267 ;
  17; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    20.437 ;       400 ;           ;        ;     0.000 ;    41.300 ;     -     ;    93.447 ;   256.622 ;
  17; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;   -98.750 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   178.988 ;   256.622 ;
  17; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    85.470 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   164.530 ;   224.996 ;
  17; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;   -85.498 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   224.996 ;   230.267 ;
  17; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -54.029 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   224.996 ;   256.622 ;
  17; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -117.779 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   230.267 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -147.336 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   230.267 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -179.703 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   256.622 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -209.261 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   256.622 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -268.350 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   390.393 ;
  17; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -29.132 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   586.307 ;
  17; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -216.252 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   390.393 ;
  17; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -140.345 ;       400 ;           ;        ;     0.000 ;     -     ;   711.951 ;     -     ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;   -37.731 ;       400 ;           ;        ;     0.000 ;   837.266 ;   711.951 ;   390.393 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -395.438 ;       400 ;           ;        ;     0.000 ;   220.000 ;   397.440 ;   586.307 ;   302.215 ;
  17; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   300.214 ;       400 ;           ;        ;     0.000 ;   982.244 ;   397.440 ;   957.648 ;   302.215 ;
  17; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -216.840 ;       400 ;           ;        ;     0.000 ;   982.244 ;   400.000 ;   957.648 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -216.840 ;       400 ;           ;        ;     0.000 ;   982.244 ;   400.000 ;   957.648 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   158.061 ;       400 ;           ;        ;     0.000 ;   982.244 ;     -     ;   957.648 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     9.977 ;   397.440 ;     -     ;   302.215 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.145 ;   397.440 ;     -     ;   302.215 ;   547.023 ;
  17; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -193.847 ;       400 ;           ;        ;     0.000 ;     -     ;   994.408 ;     -     ;  1006.542 ;
  17; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -206.153 ;       400 ;           ;        ;     0.000 ;     -     ;   445.814 ;     -     ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;  -102.991 ;       400 ;           ;        ;     0.000 ;   994.408 ;   400.000 ;  1006.542 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;  -102.991 ;       400 ;           ;        ;     0.000 ;   994.408 ;   400.000 ;  1006.542 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -73.511 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   547.023 ;   386.853 ;
  17; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -73.511 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   547.023 ;   386.853 ;
  17; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -266.938 ;       400 ;           ;        ;     0.000 ;     -     ;   711.951 ;   386.853 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -266.938 ;       400 ;           ;        ;     0.000 ;     -     ;   711.951 ;   386.853 ;     -     ;
  17; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -239.661 ;       400 ;           ;        ;     0.000 ;   400.000 ;   445.814 ;     -     ;     -     ;
  18; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;  -107.339 ;       400 ;           ;        ;     0.000 ;    71.888 ;   377.528 ;   145.299 ;   130.515 ;
  18; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -36.759 ;       400 ;           ;        ;     0.000 ;    71.888 ;   200.000 ;   145.299 ;   242.242 ;
  18; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    70.688 ;       400 ;           ;        ;     0.000 ;    71.888 ;    41.300 ;   145.299 ;    95.557 ;
  18; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    60.508 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   130.515 ;    99.561 ;
  18; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;    79.165 ;       400 ;           ;        ;     0.000 ;   377.528 ;     -     ;   130.515 ;   183.029 ;
  18; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    83.094 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   242.242 ;   235.466 ;
  18; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -162.096 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   242.242 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;   -39.053 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;    99.561 ;   235.466 ;
  18; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    16.431 ;       400 ;           ;        ;     0.000 ;    41.300 ;     -     ;    95.557 ;   262.416 ;
  18; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;  -103.864 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   183.029 ;   262.416 ;
  18; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    81.755 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   168.245 ;   230.076 ;
  18; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;   -90.209 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   230.076 ;   235.466 ;
  18; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -58.112 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   230.076 ;   262.416 ;
  18; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -126.771 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   235.466 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -154.863 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   235.466 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -189.934 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   262.416 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -218.026 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   262.416 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -272.444 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   386.688 ;
  18; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -44.261 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   580.742 ;
  18; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -222.929 ;       400 ;           ;        ;     0.000 ;     -     ;   837.266 ;     -     ;   386.688 ;
  18; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -149.961 ;       400 ;           ;        ;     0.000 ;     -     ;   719.769 ;     -     ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;   -44.795 ;       400 ;           ;        ;     0.000 ;   837.266 ;   719.769 ;   386.688 ;     -     ;
  18; MEDIA ;  ; ; ;V; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -405.003 ;       400 ;           ;        ;     0.000 ;   220.000 ;   492.792 ;   580.742 ;   299.347 ;
  18; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   211.559 ;       400 ;           ;        ;     0.000 ;   845.030 ;   492.792 ;   948.560 ;   299.347 ;
  18; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -238.592 ;       400 ;           ;        ;     0.000 ;   845.030 ;   400.000 ;   948.560 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -238.592 ;       400 ;           ;        ;     0.000 ;   845.030 ;   400.000 ;   948.560 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   162.096 ;       400 ;           ;        ;     0.000 ;   845.030 ;     -     ;   948.560 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;     9.977 ;   492.792 ;     -     ;   299.347 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   400.000 ;       400 ;           ;        ;     3.145 ;   492.792 ;     -     ;   299.347 ;   541.832 ;
  18; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -192.771 ;       400 ;           ;        ;     0.000 ;     -     ;  1018.711 ;     -     ;   996.990 ;
  18; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -207.229 ;       400 ;           ;        ;     0.000 ;     -     ;   455.463 ;     -     ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   32 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   1 ;   -85.525 ;       400 ;           ;        ;     0.000 ;  1018.711 ;   400.000 ;   996.990 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   33 ; G  ; 00018;  S2  ; G  ; 00021; S2 ;   2 ;   -85.525 ;       400 ;           ;        ;     0.000 ;  1018.711 ;   400.000 ;   996.990 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   34 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   1 ;   -70.916 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   541.832 ;   383.181 ;
  18; MEDIA ;  ; ; ; ; ;   35 ; G  ; 00019;  S2  ; G  ; 00020; S2 ;   2 ;   -70.916 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   541.832 ;   383.181 ;
  18; MEDIA ;  ; ; ; ; ;   36 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   1 ;  -262.506 ;       400 ;           ;        ;     0.000 ;     -     ;   719.769 ;   383.181 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   37 ; G  ; 00020;  S2  ; G  ; 00023; S2 ;   2 ;  -262.506 ;       400 ;           ;        ;     0.000 ;     -     ;   719.769 ;   383.181 ;     -     ;
  18; MEDIA ;  ; ; ; ; ;   38 ; G  ; 00021;  S2  ; G  ; 00022; S2 ;   1 ;  -248.234 ;       400 ;           ;        ;     0.000 ;   400.000 ;   455.463 ;     -     ;     -     ;
  19; MEDIA ;  ; ; ; ; ;    1 ; G  ; 00001;  S1  ; G  ; 00002; S1 ;   1 ;   -89.340 ;       400 ;           ;        ;     0.000 ;   130.647 ;   387.323 ;   165.490 ;   148.651 ;
  19; MEDIA ;  ; ; ; ; ;    2 ; G  ; 00001;  S1  ; G  ; 00003; S1 ;   1 ;   -14.115 ;       400 ;           ;        ;     0.000 ;   130.647 ;   200.000 ;   165.490 ;   275.904 ;
  19; MEDIA ;  ; ; ; ; ;    3 ; G  ; 00001;  S1  ; G  ; 00005; S1 ;   1 ;    68.613 ;       400 ;           ;        ;     0.000 ;   130.647 ;   103.780 ;   165.490 ;   108.836 ;
  19; MEDIA ;  ; ; ; ; ;    4 ; G  ; 00002;  S1  ; G  ; 00004; S1 ;   1 ;    49.277 ;       400 ;           ;        ;     0.000 ;   387.323 ;    73.966 ;   148.651 ;   113.396 ;
  19; MEDIA ;  ; ; ; ; ;    5 ; G  ; 00002;  S1  ; G  ; 00006; S1 ;   1 ;   100.054 ;       400 ;           ;        ;     0.000 ;   387.323 ;     -     ;   148.651 ;   208.463 ;
  19; MEDIA ;  ; ; ; ; ;    6 ; G  ; 00003;  S1  ; G  ; 00009; S1 ;   1 ;    75.661 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   275.904 ;   268.187 ;
  19; MEDIA ;  ; ; ; ; ;    7 ; G  ; 00003;  S1  ; G  ; 00024; S2 ;   1 ;  -165.680 ;       400 ;           ;        ;     0.000 ;   200.000 ;     -     ;   275.904 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;    8 ; G  ; 00004;  S1  ; G  ; 00009; S1 ;   1 ;     9.846 ;       400 ;           ;        ;     0.000 ;    73.966 ;     -     ;   113.396 ;   268.187 ;
  19; MEDIA ;  ; ; ; ; ;    9 ; G  ; 00005;  S1  ; G  ; 00010; S1 ;   1 ;    63.557 ;       400 ;           ;        ;     0.000 ;   103.780 ;     -     ;   108.836 ;   298.882 ;
  19; MEDIA ;  ; ; ; ; ;   10 ; G  ; 00006;  S1  ; G  ; 00010; S1 ;   1 ;  -108.409 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   208.463 ;   298.882 ;
  19; MEDIA ; R; ; ; ; ;   11 ; G  ; 00007;  S1  ; G  ; 00008; S1 ;   1 ;    58.375 ;       400 ;           ;        ;     0.000 ;   250.000 ;     -     ;   191.625 ;   262.048 ;
  19; MEDIA ;  ; ; ; ; ;   12 ; G  ; 00008;  S1  ; G  ; 00009; S1 ;   1 ;  -118.151 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   262.048 ;   268.187 ;
  19; MEDIA ;  ; ; ; ; ;   13 ; G  ; 00008;  S1  ; G  ; 00010; S1 ;   1 ;   -85.521 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   262.048 ;   298.882 ;
  19; MEDIA ;  ; ; ; ; ;   14 ; G  ; 00009;  S1  ; G  ; 00011; S1 ;   1 ;  -130.176 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   268.187 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   15 ; G  ; 00009;  S1  ; G  ; 00012; S1 ;   1 ;  -170.655 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   268.187 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   16 ; G  ; 00010;  S1  ; G  ; 00011; S1 ;   1 ;  -194.387 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   298.882 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   17 ; G  ; 00010;  S1  ; G  ; 00012; S1 ;   1 ;  -234.866 ;       400 ;           ;        ;     0.000 ;     -     ;     -     ;   298.882 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   18 ; G  ; 00011;  S1  ; G  ; 00013; S1 ;   1 ;  -306.866 ;       400 ;           ;        ;     0.000 ;     -     ;   883.175 ;     -     ;   401.045 ;
  19; MEDIA ;  ; ; ; ; ;   19 ; G  ; 00011;  S1  ; G  ; 00014; S2 ;   1 ;   -17.697 ;       400 ;           ;        ;     0.000 ;     -     ;   220.000 ;     -     ;   602.303 ;
  19; MEDIA ;  ; ; ; ; ;   20 ; G  ; 00012;  S1  ; G  ; 00013; S1 ;   1 ;  -235.517 ;       400 ;           ;        ;     0.000 ;     -     ;   883.175 ;     -     ;   401.045 ;
  19; MEDIA ;  ; ; ; ; ;   21 ; G  ; 00012;  S1  ; G  ; 00023; S2 ;   1 ;  -170.005 ;       400 ;           ;        ;     0.000 ;     -     ;   855.000 ;     -     ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   22 ; G  ; 00013;  S1  ; G  ; 00023; S2 ;   1 ;   -60.252 ;       400 ;           ;        ;     0.000 ;   883.175 ;   855.000 ;   401.045 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   23 ; G  ; 00014;  S2  ; G  ; 00016; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;    82.792 ;   220.000 ;   397.590 ;   602.303 ;   310.461 ;
  19; MEDIA ;  ; ; ; ; ;   24 ; G  ; 00015;  S2  ; G  ; 00016; S2 ;   1 ;   247.483 ;       400 ;           ;        ;     0.000 ;   936.865 ;   397.590 ;   983.776 ;   310.461 ;
  19; MEDIA ;  ; ; ; ; ;   25 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   1 ;  -230.037 ;       400 ;           ;        ;     0.000 ;   936.865 ;   400.000 ;   983.776 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   26 ; G  ; 00015;  S2  ; G  ; 00021; S2 ;   2 ;  -230.037 ;       400 ;           ;        ;     0.000 ;   936.865 ;   400.000 ;   983.776 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   27 ; G  ; 00015;  S2  ; G  ; 00024; S2 ;   1 ;   165.680 ;       400 ;           ;        ;     0.000 ;   936.865 ;     -     ;   983.776 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   28 ; G  ; 00016;  S2  ; G  ; 00017; S2 ;   1 ;  -400.000 ;       400 ;           ;        ;    11.805 ;   397.590 ;     -     ;   310.461 ;     -     ;
  19; MEDIA ;  ; ; ; ; ;   29 ; G  ; 00016;  S2  ; G  ; 00019; S2 ;   1 ;   334.612 ;       400 ;           ;        ;     0.000 ;   397.590 ;     -     ;   310.461 ;   561.947 ;
  19; MEDIA ;  ; ; ; ; ;   30 ; G  ; 00017;  S2  ; G  ; 00018; S2 ;   1 ;  -189.387 ;       400 ;           ;        ;     0.000 ;     -     ;  1032.958 ;     -     ;  1034.004 ;
  19; MEDIA ;  ; ; ; ; ;   31 ; G  ; 00017;  S2  ; G  ; 00022; S2 ;   1 ;  -210.613 ;       400 ;           ;        ;     0.000 ;     -     ;   461.120 ;     -     ;     -     ;
