-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
IPER ;USIT ;  Nome Usit   ;UNIDT ;NomeSist; CustLin ;NumBarra;NOscil.;GtMinMax;  Gtmin  ;  Gtmax  ;GtminAcio; Ton ;Toff ;
  -  ;  -  ;      -       ;  -   ;   -    ; ($/MWh) ;   -    ;   -   ;   -    ;  (MW)   ;  (MW)   ;  (MW)   ; (h) ; (h) ;
-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
  16 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  16 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  16 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  16 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  16 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  16 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  16 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  17 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  17 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  17 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  17 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  17 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  17 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  17 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  17 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  17 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  17 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  18 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  18 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  18 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  18 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  18 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  18 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  18 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  18 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  18 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  18 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  19 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  19 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  19 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  19 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  19 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  19 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  19 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  19 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  19 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  19 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  20 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  20 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  20 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  20 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  20 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  20 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  20 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  20 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  20 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  20 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  21 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  21 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  21 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  21 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  21 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  21 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  21 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  21 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  21 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  21 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  22 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  22 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  22 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  22 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  22 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  22 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  22 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  22 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  22 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  22 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  23 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  23 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  23 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  23 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  23 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  23 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  23 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  23 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  23 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  23 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  24 ; 001 ; ANGRA 1      ; 001  ; S1     ;  370.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  24 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  24 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  24 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  24 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  24 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  24 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  24 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  24 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  24 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
