***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________



Dados Relativos as Usinas Hidraulicas:

----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
    ;        ;    ;              ;    ;     ;       ;   Vagua   ;       Vol.Final ;     ;         Qincr        ;;         Qmont        ;;         Qmontv       ;;         Qdesv        ;;         QEvap        ;;      VazUsoAltern      ;;         Qtur         ;;        QturMin       ;;        QturMax       ;;        Engolimento   ;;         Vert         ;;  Geracao  ;    Gmax    ; Capacidade ;     ;  Perdhid  ;  Hqueda   ;
IPER;   Pat  ;USIH;     Nome     ;SIST;CONJ ; Unid  ;   $/MWh   ;    Hm3    ;   %       ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3   ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;  m3/s      ;    Hm3     ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3/s ;     MW    ;     MW     ;     MW     ; L/D ;     MW    ;     m     ;
----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
 23 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;  99 ;   99  ;    238.86 ;    644.86 ;     25.79 ;    149.00 ;      0.54 ;    322.00 ;      1.16 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1136.35 ;      4.09 ;      0.00 ;      0.00 ;   1136.35 ;      4.09 ;   1136.35 ;      4.09 ;      0.00 ;      0.00 ;    303.23 ;     478.00 ;     478.00 ;  -  ;      0.00 ;     34.38 ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    115.59 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;      0.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;      0.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;  99 ;   99  ;    260.64 ;     -     ;     -     ;     31.00 ;      0.11 ;   1136.35 ;      4.09 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1167.35 ;      4.20 ;      0.00 ;      0.00 ;   2057.20 ;      7.41 ;   2057.20 ;      7.41 ;      0.00 ;      0.00 ;    667.59 ;    1104.00 ;    1104.00 ;  -  ;      0.00 ;     63.49 ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     15.32 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;  99 ;   99  ;    249.70 ;     -     ;     -     ;     49.00 ;      0.18 ;   1167.35 ;      4.20 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1216.35 ;      4.38 ;      0.00 ;      0.00 ;   1498.43 ;      5.39 ;   1498.43 ;      5.39 ;      0.00 ;      0.00 ;    183.32 ;     210.00 ;     210.00 ;  -  ;      0.00 ;     16.70 ;
 23 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;     41.20 ;     -      ;      41.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;     32.77 ;     -      ;      39.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 14 ; CACONDE      ; S1 ;  99 ;   99  ;    235.16 ;    257.07 ;     51.01 ;     85.00 ;      0.31 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;     91.35 ;      0.33 ;      0.00 ;      0.00 ;     88.71 ;      0.32 ;     88.71 ;      0.32 ;      0.00 ;      0.00 ;     73.97 ;      80.40 ;      80.40 ;  -  ;      0.00 ;     89.94 ;
 23 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     22.18 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;  99 ;   99  ;    202.14 ;     -     ;     -     ;     55.00 ;      0.20 ;     91.35 ;      0.33 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    146.35 ;      0.53 ;      0.00 ;      0.00 ;    145.52 ;      0.52 ;    145.52 ;      0.52 ;      0.00 ;      0.00 ;    103.78 ;     108.80 ;     108.80 ;  -  ;      0.00 ;     85.06 ;
 23 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    178.00 ;      0.64 ;           ;           ;           ;           ;     16.00 ;     -      ;      16.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    178.00 ;      0.64 ;           ;           ;           ;           ;     16.00 ;     -      ;      16.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 16 ; A.S.OLIVEIRA ; S1 ;  99 ;   99  ;     42.31 ;     -     ;     -     ;      2.00 ;      0.01 ;    146.35 ;      0.53 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    148.35 ;      0.53 ;      0.00 ;      0.00 ;    183.82 ;      0.66 ;    183.82 ;      0.66 ;      0.00 ;      0.00 ;     32.00 ;      32.00 ;      32.00 ;  -  ;      0.00 ;     25.48 ;
 23 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;    -35.37 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1048.00 ;      3.77 ;           ;           ;           ;           ;      0.00 ;     -      ;     298.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 24 ; EMBORCACAO   ; S2 ;  99 ;   99  ;    316.92 ;   7021.64 ;     53.78 ;    671.00 ;      2.42 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    -32.57 ;     -0.12 ;      0.00 ;      0.00 ;   1019.78 ;      3.67 ;   1019.78 ;      3.67 ;      0.00 ;      0.00 ;    -35.37 ;    1192.00 ;    1192.00 ;  -  ;      0.00 ;    124.64 ;
 23 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    576.00 ;      2.07 ;           ;           ;           ;           ;    170.00 ;     -      ;     170.00 ;  L  ;      0.00 ;           ;
 23 ; MEDIA  ; 25 ; NOVA PONTE   ; S2 ;  99 ;   99  ;    295.33 ;   7631.97 ;     73.53 ;    493.00 ;      1.77 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    497.31 ;      1.79 ;      0.00 ;      0.00 ;    616.23 ;      2.22 ;    616.23 ;      2.22 ;      0.00 ;      0.00 ;    510.00 ;     510.00 ;     510.00 ;  -  ;      0.00 ;    109.90 ;
