-----;-----;-----;--------------;------------------;------------------;---------;---------;-------;-----------;------------;------------;---------;---------;------------;------------;---------;---------;---------;---------;---------;---------;------------------;------------------;
IPER ;IPAT ;USIH ;   NomeUsih   ; Situacao Inicio  ;   Situacao Fim   ; VarmMin ; VarmMax ;TpRegul;VarmSolVert; VTotalInic ;VTotalFinal ;  Qver   ;  Vver   ;QVert. max. ;VVert. max. ;  Qinc   ;  Vinc   ; Qmontv  ; Vmontv  ;  Qret   ;  Vret   ; QTurb. max. Mont ; VTurb. max. Mont ;
  -  ;  -  ;  -  ;      -       ;        -         ;        -         ;  (hm3)  ;  (hm3)  ;  (%)  ;   (hm3)   ;   (hm3)    ;   (hm3)    ; (m3/s)  ;  (hm3)  ;    m3/s    ;    hm3     ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ;       m3/s       ;       hm3        ;
-----;-----;-----;--------------;------------------;------------------;---------;---------;-------;-----------;------------;------------;---------;---------;------------;------------;---------;---------;---------;---------;---------;---------;------------------;------------------;
  12 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1120.02 ;    1119.76 ;     0.00;     0.00;   41795.67 ;     150.46 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  12 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1141.12 ;    1143.23 ;     0.00;     0.00;  119620.66 ;     430.63 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  12 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11298.21 ;   11302.99 ;     0.00;     0.00; 1225012.53 ;    4410.05 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  12 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  12 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11768.21 ;   11771.69 ;     0.00;     0.00; 1340817.09 ;    4826.94 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  13 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7523.32 ;    7527.62 ;     0.00;     0.00;  391714.85 ;    1410.17 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  13 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1753.31 ;    1750.26 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  13 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  13 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  13 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     306.34 ;     306.65 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  13 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  13 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  13 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11676.33 ;   11678.51 ;     0.00;     0.00;  300354.12 ;    1081.27 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  13 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.14 ;   10044.12 ;     0.00;     0.00; 1268656.10 ;    4567.16 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  13 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.76 ;    1120.00 ;     0.00;     0.00;   41800.91 ;     150.48 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  13 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1143.23 ;    1145.34 ;     0.00;     0.00;  120868.66 ;     435.13 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  13 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.99 ;   11302.23 ;     0.00;     0.00; 1226784.39 ;    4416.42 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  13 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  13 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11771.69 ;   11779.28 ;     0.00;     0.00; 1342933.06 ;    4834.56 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  14 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7527.62 ;    7531.91 ;     0.00;     0.00;  394202.85 ;    1419.13 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  14 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1750.26 ;    1747.20 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  14 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  14 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  14 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     306.65 ;     306.96 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  14 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  14 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  14 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11678.51 ;   11679.92 ;     0.00;     0.00;  301631.51 ;    1085.87 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  14 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.12 ;   10044.11 ;     0.00;     0.00; 1269144.79 ;    4568.92 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  14 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1120.00 ;    1119.74 ;     0.00;     0.00;   41945.78 ;     151.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  14 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1145.34 ;    1147.45 ;     0.00;     0.00;  122116.66 ;     439.62 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  14 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.23 ;   11302.42 ;     0.00;     0.00; 1227018.46 ;    4417.27 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  14 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  14 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11779.28 ;   11785.64 ;     0.00;     0.00; 1346191.87 ;    4846.29 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  15 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7531.91 ;    7536.21 ;     0.00;     0.00;  396690.85 ;    1428.09 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  15 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1747.20 ;    1744.14 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  15 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  15 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  15 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     306.96 ;     307.26 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  15 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  15 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  15 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11679.92 ;   11681.30 ;     0.00;     0.00;  302695.44 ;    1089.70 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  15 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.11 ;   10044.09 ;     0.00;     0.00; 1269633.48 ;    4570.68 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  15 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.74 ;    1120.00 ;     0.00;     0.00;   41951.01 ;     151.02 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  15 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1147.45 ;    1149.57 ;     0.00;     0.00;  123364.66 ;     444.11 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  15 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.42 ;   11302.17 ;     0.00;     0.00; 1227514.56 ;    4419.05 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  15 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  15 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11785.64 ;   11792.21 ;     0.00;     0.00; 1349106.75 ;    4856.78 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  16 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7536.21 ;    7540.50 ;     0.00;     0.00;  399178.85 ;    1437.04 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  16 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1744.14 ;    1741.09 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  16 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  16 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  16 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     307.26 ;     307.57 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  16 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  16 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  16 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11681.30 ;   11682.57 ;     0.00;     0.00;  303749.67 ;    1093.50 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  16 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.09 ;   10044.08 ;     0.00;     0.00; 1270122.17 ;    4572.44 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  16 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1120.00 ;    1119.74 ;     0.00;     0.00;   42101.78 ;     151.57 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  16 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1149.57 ;    1151.68 ;     0.00;     0.00;  124612.66 ;     448.61 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  16 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.17 ;   11302.37 ;     0.00;     0.00; 1227890.40 ;    4420.41 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  16 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  16 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11792.21 ;   11798.45 ;     0.00;     0.00; 1352082.64 ;    4867.50 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  17 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7540.50 ;    7544.80 ;     0.00;     0.00;  401666.85 ;    1446.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  17 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1741.09 ;    1738.03 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  17 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  17 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  17 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     307.57 ;     307.87 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  17 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  17 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  17 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11682.57 ;   11683.67 ;     0.00;     0.00;  304772.16 ;    1097.18 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  17 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.08 ;   10044.06 ;     0.00;     0.00; 1270610.86 ;    4574.20 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  17 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.74 ;    1119.48 ;     0.00;     0.00;   42107.01 ;     151.59 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  17 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1151.68 ;    1153.79 ;     0.00;     0.00;  125860.66 ;     453.10 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  17 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.37 ;   11302.57 ;     0.00;     0.00; 1228388.10 ;    4422.20 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  17 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  17 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11798.45 ;   11804.55 ;     0.00;     0.00; 1354964.75 ;    4877.87 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  18 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7544.80 ;    7549.09 ;     0.00;     0.00;  404154.85 ;    1454.96 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  18 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1738.03 ;    1734.98 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  18 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  18 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
  18 ;   1 ; 014 ; CACONDE      ;                  ;                  ;    51.00;   555.00;   M   ;    363.98 ;     307.87 ;     308.18 ;     0.00;     0.00;       0.00 ;       0.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  18 ;   1 ; 015 ; E. DA CUNHA  ;                  ;                  ;    14.00;    14.00;   D   ;     14.00 ;      14.00 ;      14.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;      94.00       ;       0.34       ;
  18 ;   1 ; 016 ; A.S.OLIVEIRA ;                  ;                  ;    25.00;    25.00;   D   ;     25.00 ;      25.00 ;      25.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;     148.00       ;       0.53       ;
  18 ;   1 ; 024 ; EMBORCACAO   ;                  ;                  ;  4669.00; 17725.00;   M   ;  10626.45 ;   11683.67 ;   11684.45 ;     0.00;     0.00;  305748.17 ;    1100.69 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  18 ;   1 ; 025 ; NOVA PONTE   ;                  ;                  ;  2412.00; 12792.00;   M   ;   5500.05 ;   10044.06 ;   10044.05 ;     0.00;     0.00; 1271099.55 ;    4575.96 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  18 ;   1 ; 026 ; MIRANDA      ;                  ;                  ;   974.00;  1120.00;   M   ;    975.00 ;    1119.48 ;    1120.00 ;     0.00;     0.00;   42112.25 ;     151.60 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;     576.00       ;       2.07       ;
  18 ;   1 ; 030 ; CORUMBA I    ;                  ;                  ;   470.00;  1500.00;   M   ;    739.04 ;    1153.79 ;    1155.91 ;     0.00;     0.00;  127108.66 ;     457.59 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  18 ;   1 ; 031 ; ITUMBIARA    ;                  ;                  ;  4573.00; 17027.00;   M   ;   6915.60 ;   11302.57 ;   11302.17 ;     0.00;     0.00; 1228888.63 ;    4424.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;    2293.00       ;       8.25       ;
  18 ;   1 ; 032 ; CACH.DOURADA ;                  ;                  ;   460.00;   460.00;   D   ;    460.00 ;     460.00 ;     460.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;    2940.00       ;      10.58       ;
  18 ;   1 ; 033 ; SAO SIMAO    ;                  ;                  ;  7000.00; 12540.00;   M   ;   7000.00 ;   11804.55 ;   11810.74 ;     0.00;     0.00; 1357809.44 ;    4888.11 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;    2513.00       ;       9.05       ;
  19 ;   1 ; 006 ; FURNAS       ;                  ;                  ;  5733.00; 22950.00;   M   ;   6173.76 ;    7549.09 ;    7553.08 ;     0.00;     0.00;  406642.85 ;    1463.91 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;       0.00       ;       0.00       ;
  19 ;   1 ; 007 ; M. DE MORAES ;                  ;                  ;  1540.00;  4040.00;   M   ;   1895.00 ;    1734.98 ;    1732.09 ;     0.00;     0.00;       0.00 ;       0.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;    1692.00       ;       6.09       ;
  19 ;   1 ; 008 ; ESTREITO     ;                  ;                  ;  1423.00;  1423.00;   D   ;   1423.00 ;    1423.00 ;    1423.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;    1328.00       ;       4.78       ;
  19 ;   1 ; 010 ; IGARAPAVA    ;                  ;                  ;   480.00;   480.00;   D   ;    480.00 ;     480.00 ;     480.00 ;     0.00;     0.00;  999999.88 ;  999999.88 ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;    2028.00       ;       7.30       ;
