-----;-----;-----;--------------;--------;----------;----------;----------;----------;----------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;------------;---------;---------;---------;---------;---------;---------;---------;------------;------------;------------;------------;----------;----------;----------;---------;
IPER ;IPAT ;USIH ;   NomeUsih   ;NomeSist;VutilInic ;VutilInic ;Vutil Fim ;Vutil Fim ;Vutil Max ;  Qinc   ;  Vinc   ;  Qret   ;  Vret   ;  Qevap  ;  Vevap  ;  Qmon   ;  Vmon   ; Qmontv  ; Vmontv  ;  Qtur   ; QturMax ;  Engolim   ;  Vtur   ;  Qver   ;  Vver   ;  Qdes   ;  Vdes   ;  Qbom   ;  Vbom   ;   QEnch    ;   VEnch    ;   TDesc    ;   VDesc    ;   Ghid   ;  Ghmax   ;  Pinst   ;ValorAgua;
  -  ;  -  ;  -  ;      -       ;   -    ;  (hm3)   ;   (%)    ;  (hm3)   ;   (%)    ;  (hm3)   ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ; (Hm3 )  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ; (m3/s)  ;   (m3/s)   ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ; (m3/s)  ;  (hm3)  ;   (m3/s)   ;   (hm3)    ;    m3/s    ;   (hm3)    ;   (MW)   ;   (MW)   ;   (MW)   ; ($/MWh) ;
-----;-----;-----;--------------;--------;----------;----------;----------;----------;----------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;------------;---------;---------;---------;---------;---------;---------;---------;------------;------------;------------;------------;----------;----------;----------;---------;
  12 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;    91.35;     0.33;     0.00;     0.00;   146.35;   148.00;     145.51 ;     0.53;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   103.78 ;   108.80 ;   108.80 ;   202.06;
  12 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;   146.35;     0.53;     0.00;     0.00;   148.35;   178.00;     183.81 ;     0.53;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    32.00 ;    32.00 ;    32.00 ;    41.66;
  12 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7008.93 ;    53.68 ;  7007.33 ;    53.67 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;  1118.13;  1048.00;    1018.91 ;     4.03;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;  1214.22 ;  1192.00 ;  1192.00 ;   225.90;
  12 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7632.15 ;    73.53 ;  7632.14 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   497.31;   576.00;     616.21 ;     1.79;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   510.00 ;   510.00 ;   510.00 ;   222.34;
  12 ;   1 ; 026 ; MIRANDA      ; S2     ;   146.02 ;   100.01 ;   145.76 ;    99.84 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   497.31;     1.79;     0.00;     0.00;   648.07;   675.00;     683.62 ;     2.33;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   408.00 ;   408.00 ;   408.00 ;   222.01;
  12 ;   1 ; 030 ; CORUMBA I    ; S2     ;   671.12 ;    65.16 ;   673.23 ;    65.36 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.49 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    63.17 ;   375.00 ;   375.00 ;   225.72;
  12 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6725.21 ;    54.00 ;  6729.99 ;    54.04 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;  1840.21;     6.62;     0.00;     0.00;   956.35;  2940.00;    2846.20 ;     3.44;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   644.51 ;  2082.00 ;  2082.00 ;   221.44;
  12 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;   956.35;     3.44;     0.00;     0.00;  1068.35;  2513.00;    2544.67 ;     3.85;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   313.26 ;   658.00 ;   658.00 ;   220.64;
  12 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4768.21 ;    86.07 ;  4771.69 ;    86.13 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1068.35;     3.85;     0.00;     0.00;  1252.38;  2670.00;    2749.91 ;     4.51;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   855.00 ;  1710.00 ;  1710.00 ;   228.95;
  13 ;   1 ; 006 ; FURNAS       ; S1     ;  1790.32 ;    10.40 ;  1794.62 ;    10.42 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.76 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.77 ;  1312.00 ;  1312.00 ;   248.35;
  13 ;   1 ; 007 ; M. DE MORAES ; S1     ;   213.31 ;     8.53 ;   210.26 ;     8.41 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1138.79 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   244.08;
  13 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   228.31;
  13 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   218.64;
  13 ;   1 ; 014 ; CACONDE      ; S1     ;   255.34 ;    50.66 ;   255.65 ;    50.72 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.35 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.06;
  13 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.55 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   213.46;
  13 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.04 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   222.69;
  13 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7007.33 ;    53.67 ;  7009.51 ;    53.69 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    64.62;  1048.00;    1022.12 ;     0.23;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    70.17 ;  1192.00 ;  1192.00 ;   223.65;
  13 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7632.14 ;    73.53 ;  7632.12 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   497.31;   576.00;     618.50 ;     1.79;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   510.00 ;   510.00 ;   510.00 ;   222.60;
  13 ;   1 ; 026 ; MIRANDA      ; S2     ;   145.76 ;    99.84 ;   146.00 ;   100.00 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   497.31;     1.79;     0.00;     0.00;   508.44;   675.00;     685.13 ;     1.83;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   320.09 ;   408.00 ;   408.00 ;   222.39;
  13 ;   1 ; 030 ; CORUMBA I    ; S2     ;   673.23 ;    65.36 ;   675.34 ;    65.57 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.52 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    63.38 ;   375.00 ;   375.00 ;   226.18;
  13 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6729.99 ;    54.04 ;  6729.23 ;    54.03 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   647.06;     2.33;     0.00;     0.00;  1300.98;  2940.00;    2858.50 ;     4.68;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   876.77 ;  2082.00 ;  2082.00 ;   222.17;
  13 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1300.98;     4.68;     0.00;     0.00;  1412.98;  2513.00;    2555.50 ;     5.09;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   399.11 ;   658.00 ;   658.00 ;   222.08;
  13 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4771.69 ;    86.13 ;  4779.28 ;    86.27 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1412.98;     5.09;     0.00;     0.00;   454.18;  2670.00;    2756.97 ;     1.64;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   310.07 ;  1710.00 ;  1710.00 ;   227.78;
  14 ;   1 ; 006 ; FURNAS       ; S1     ;  1794.62 ;    10.42 ;  1798.91 ;    10.45 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.82 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.79 ;  1312.00 ;  1312.00 ;   248.36;
  14 ;   1 ; 007 ; M. DE MORAES ; S1     ;   210.26 ;     8.41 ;   207.20 ;     8.29 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1138.44 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   244.12;
  14 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   228.62;
  14 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   218.93;
  14 ;   1 ; 014 ; CACONDE      ; S1     ;   255.65 ;    50.72 ;   255.96 ;    50.78 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.32 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.04;
  14 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.53 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   214.04;
  14 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.03 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   222.98;
  14 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7009.51 ;    53.69 ;  7010.92 ;    53.70 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   278.06;  1048.00;    1020.83 ;     1.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   301.96 ;  1192.00 ;  1192.00 ;   224.56;
  14 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7632.12 ;    73.53 ;  7632.11 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   497.31;   576.00;     617.29 ;     1.79;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   510.00 ;   510.00 ;   510.00 ;   222.98;
  14 ;   1 ; 026 ; MIRANDA      ; S2     ;   146.00 ;   100.00 ;   145.74 ;    99.82 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   497.31;     1.79;     0.00;     0.00;   648.07;   675.00;     684.89 ;     2.33;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   408.00 ;   408.00 ;   408.00 ;   223.88;
  14 ;   1 ; 030 ; CORUMBA I    ; S2     ;   675.34 ;    65.57 ;   677.45 ;    65.77 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.55 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    63.60 ;   375.00 ;   375.00 ;   226.49;
  14 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6729.23 ;    54.03 ;  6729.42 ;    54.03 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;  1000.14;     3.60;     0.00;     0.00;  1392.04;  2940.00;    2852.17 ;     5.01;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   938.14 ;  2082.00 ;  2082.00 ;   222.71;
  14 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1392.04;     5.01;     0.00;     0.00;  1504.04;  2513.00;    2549.80 ;     5.41;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   423.47 ;   658.00 ;   658.00 ;   222.78;
  14 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4779.28 ;    86.27 ;  4785.64 ;    86.38 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1504.04;     5.41;     0.00;     0.00;   889.15;  2670.00;    2753.56 ;     3.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   607.03 ;  1710.00 ;  1710.00 ;   228.35;
  15 ;   1 ; 006 ; FURNAS       ; S1     ;  1798.91 ;    10.45 ;  1803.21 ;    10.47 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.89 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.82 ;  1312.00 ;  1312.00 ;   248.38;
  15 ;   1 ; 007 ; M. DE MORAES ; S1     ;   207.20 ;     8.29 ;   204.14 ;     8.17 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1138.10 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   244.16;
  15 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   228.62;
  15 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   218.93;
  15 ;   1 ; 014 ; CACONDE      ; S1     ;   255.96 ;    50.78 ;   256.26 ;    50.85 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.33 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.03;
  15 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.53 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   214.04;
  15 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.03 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   222.98;
  15 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7010.92 ;    53.70 ;  7012.30 ;    53.71 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   287.77;  1048.00;    1021.24 ;     1.04;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   312.50 ;  1192.00 ;  1192.00 ;   224.51;
  15 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7632.11 ;    73.53 ;  7632.09 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   497.31;   576.00;     617.99 ;     1.79;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   510.00 ;   510.00 ;   510.00 ;   222.81;
  15 ;   1 ; 026 ; MIRANDA      ; S2     ;   145.74 ;    99.82 ;   146.00 ;   100.00 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   497.31;     1.79;     0.00;     0.00;   502.54;   675.00;     684.82 ;     1.81;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   316.38 ;   408.00 ;   408.00 ;   223.64;
  15 ;   1 ; 030 ; CORUMBA I    ; S2     ;   677.45 ;    65.77 ;   679.57 ;    65.98 ;  1030.00 ;   661.00;     2.38;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    74.00;   570.00;     556.58 ;     0.27;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    63.81 ;   375.00 ;   375.00 ;   226.34;
  15 ;   1 ; 031 ; ITUMBIARA    ; S2     ;  6729.42 ;    54.03 ;  6729.17 ;    54.03 ; 12454.00 ;   444.00;     1.60;     0.00;     0.00;     0.00;     0.00;   864.32;     3.11;     0.00;     0.00;  1376.48;  2940.00;    2853.14 ;     4.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   927.65 ;  2082.00 ;  2082.00 ;   222.60;
  15 ;   1 ; 032 ; CACH.DOURADA ; S2     ;     -    ;     -    ;     -    ;     -    ;     -    ;   112.00;     0.40;     0.00;     0.00;     0.00;     0.00;  1376.48;     4.96;     0.00;     0.00;  1488.48;  2513.00;    2550.63 ;     5.36;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   419.31 ;   658.00 ;   658.00 ;   222.63;
  15 ;   1 ; 033 ; SAO SIMAO    ; S2     ;  4785.64 ;    86.38 ;  4792.21 ;    86.50 ;  5540.00 ;  1150.00;     4.14;     0.00;     0.00;     0.00;     0.00;  1488.48;     5.36;     0.00;     0.00;   812.59;  2670.00;    2754.43 ;     2.93;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   554.76 ;  1710.00 ;  1710.00 ;   228.21;
  16 ;   1 ; 006 ; FURNAS       ; S1     ;  1803.21 ;    10.47 ;  1807.50 ;    10.50 ; 17217.00 ;  1295.00;     4.66;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   102.00;  1692.00;    1599.95 ;     0.37;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    71.84 ;  1312.00 ;  1312.00 ;   248.39;
  16 ;   1 ; 007 ; M. DE MORAES ; S1     ;   204.14 ;     8.17 ;   201.09 ;     8.04 ;  2500.00 ;   149.00;     0.54;     0.00;     0.00;     0.00;     0.00;   102.00;     0.37;     0.00;     0.00;  1100.00;  1328.00;    1137.75 ;     3.96;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   293.53 ;   478.00 ;   478.00 ;   244.20;
  16 ;   1 ; 008 ; ESTREITO     ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    31.00;     0.11;     0.00;     0.00;     0.00;     0.00;  1100.00;     3.96;     0.00;     0.00;  1131.00;  2028.00;    2057.79 ;     4.07;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   646.81 ;  1104.00 ;  1104.00 ;   228.62;
  16 ;   1 ; 010 ; IGARAPAVA    ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    49.00;     0.18;     0.00;     0.00;     0.00;     0.00;  1131.00;     4.07;     0.00;     0.00;  1180.00;  1480.00;    1498.77 ;     4.25;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   178.03 ;   210.00 ;   210.00 ;   218.93;
  16 ;   1 ; 014 ; CACONDE      ; S1     ;   256.26 ;    50.85 ;   256.57 ;    50.91 ;   504.00 ;    85.00;     0.31;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    94.00;      91.34 ;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;     0.00 ;    80.40 ;    80.40 ;   224.01;
  16 ;   1 ; 015 ; E. DA CUNHA  ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;    55.00;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;    55.00;   148.00;     147.53 ;     0.20;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    41.30 ;   108.80 ;   108.80 ;   214.04;
  16 ;   1 ; 016 ; A.S.OLIVEIRA ; S1     ;     -    ;     -    ;     -    ;     -    ;     -    ;     2.00;     0.01;     0.00;     0.00;     0.00;     0.00;    55.00;     0.20;     0.00;     0.00;    57.00;   178.00;     185.03 ;     0.21;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;    12.43 ;    32.00 ;    32.00 ;   222.98;
  16 ;   1 ; 024 ; EMBORCACAO   ; S2     ;  7012.30 ;    53.71 ;  7013.57 ;    53.72 ; 13056.00 ;   671.00;     2.42;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   319.51;  1048.00;    1020.51 ;     1.15;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   346.97 ;  1192.00 ;  1192.00 ;   224.75;
  16 ;   1 ; 025 ; NOVA PONTE   ; S2     ;  7632.09 ;    73.53 ;  7632.08 ;    73.53 ; 10380.00 ;   493.00;     1.77;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;   497.31;   576.00;     617.33 ;     1.79;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   510.00 ;   510.00 ;   510.00 ;   223.05;
  16 ;   1 ; 026 ; MIRANDA      ; S2     ;   146.00 ;   100.00 ;   145.74 ;    99.82 ;   146.00 ;    78.00;     0.28;     0.00;     0.00;     0.00;     0.00;   497.31;     1.79;     0.00;     0.00;   648.07;   675.00;     684.55 ;     2.33;     0.00;     0.00;     0.00;     0.00;     0.00;     0.00;      -     ;      -     ;      -     ;      -     ;   408.00 ;   408.00 ;   408.00 ;   223.99;
