***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


 DESVIOS DO MODELO DA FUNCAO DE PRODUCAO PARA S > 0
 ---------------------------------------------

                GH(FPEA) - GH(FPE)
      DESVIO =  ------------------
                     GH(FPE)

 ---------------------------------------------

USINA: ; 006 ; FURNAS       ;

-----;--------------;--------;---------;----------------------------------------------------------------------------------------------------
     ;              ; VARM   ; QTUR    ; VERT 1  ; VERT 2  ; VERT 3  ; VERT 4  ; VERT 5  ; VERT 6  ; VERT 7  ; VERT 8  ; VERT 9  ; VERT10  ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
USIH ;    USINA     ;  (%)   ;  (m3/s) ;     0.0 ;   706.9 ;  1413.7 ;  2120.6 ;  2827.4 ;  5654.8 ; 11309.7 ; 22619.4 ; 45238.7 ; 90477.4 ;
-----;--------------;--------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;
  30 ; CORUMBA I    ;   50.0 ;   439.7 ;    -0.8 ;    -0.1 ;     0.1 ;    -0.1 ;    -0.6 ;    -2.5 ;    33.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   445.1 ;    -0.8 ;    -0.1 ;     0.1 ;    -0.1 ;    -0.6 ;    -2.4 ;    34.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   450.6 ;    -0.7 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.5 ;    -2.3 ;    35.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   456.0 ;    -0.7 ;     0.0 ;     0.2 ;    -0.0 ;    -0.5 ;    -2.2 ;    36.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   461.4 ;    -0.6 ;     0.0 ;     0.2 ;     0.0 ;    -0.4 ;    -2.1 ;    37.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   466.9 ;    -0.6 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.0 ;    37.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   472.3 ;    -0.5 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -1.9 ;    38.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   477.7 ;    -0.5 ;     0.2 ;     0.3 ;     0.1 ;    -0.3 ;    -1.8 ;    39.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   483.1 ;    -0.5 ;     0.2 ;     0.4 ;     0.1 ;    -0.3 ;    -1.7 ;    40.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   488.6 ;    -0.4 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -1.6 ;    41.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   494.0 ;    -0.4 ;     0.3 ;     0.4 ;     0.2 ;    -0.2 ;    -1.5 ;    42.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   499.4 ;    -0.3 ;     0.3 ;     0.4 ;     0.2 ;    -0.2 ;    -1.4 ;    43.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   504.9 ;    -0.3 ;     0.3 ;     0.5 ;     0.3 ;    -0.2 ;    -1.3 ;    43.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   510.3 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.2 ;    44.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   515.7 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.1 ;    45.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   521.1 ;    -0.2 ;     0.4 ;     0.6 ;     0.4 ;    -0.1 ;    -1.1 ;    46.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   526.6 ;    -0.1 ;     0.5 ;     0.6 ;     0.4 ;    -0.0 ;    -1.0 ;    47.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   532.0 ;    -0.1 ;     0.5 ;     0.6 ;     0.4 ;    -0.0 ;    -0.9 ;    48.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   537.4 ;    -0.0 ;     0.5 ;     0.6 ;     0.4 ;     0.0 ;    -0.8 ;    49.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   542.9 ;    -0.0 ;     0.6 ;     0.7 ;     0.5 ;     0.1 ;    -0.7 ;    50.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   548.3 ;     0.0 ;     0.6 ;     0.7 ;     0.5 ;     0.1 ;    -0.6 ;    51.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   553.7 ;     0.1 ;     0.6 ;     0.7 ;     0.5 ;     0.1 ;    -0.5 ;    52.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   559.1 ;     0.1 ;     0.6 ;     0.7 ;     0.5 ;     0.1 ;    -0.4 ;    53.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   564.6 ;     0.2 ;     0.7 ;     0.8 ;     0.6 ;     0.2 ;    -0.3 ;    54.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   50.0 ;   570.0 ;     0.2 ;     0.7 ;     0.8 ;     0.6 ;     0.2 ;    -0.2 ;    55.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;     0.0 ;     0.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;   100.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;     5.4 ;     2.3 ;   -22.2 ;   -51.9 ;   -83.3 ;  -115.8 ;  -322.8 ; -1059.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    10.9 ;     1.5 ;   -10.9 ;   -24.5 ;   -39.2 ;   -54.7 ;  -161.2 ;  -520.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    16.3 ;     0.2 ;    -7.0 ;   -15.3 ;   -24.4 ;   -34.4 ;  -107.3 ;  -341.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    21.7 ;    -0.5 ;    -5.1 ;   -10.6 ;   -17.0 ;   -24.1 ;   -80.3 ;  -251.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    27.1 ;    -0.9 ;    -3.9 ;    -7.8 ;   -12.6 ;   -18.1 ;   -64.1 ;  -197.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    32.6 ;    -1.0 ;    -3.0 ;    -5.9 ;    -9.6 ;   -14.7 ;   -53.3 ;  -161.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    38.0 ;    -1.1 ;    -2.4 ;    -4.5 ;    -7.4 ;   -12.2 ;   -45.6 ;  -135.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    43.4 ;    -1.2 ;    -1.9 ;    -3.5 ;    -5.8 ;   -10.3 ;   -39.8 ;  -115.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    48.9 ;    -1.2 ;    -1.5 ;    -2.7 ;    -4.5 ;    -8.9 ;   -35.3 ;  -100.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    54.3 ;    -1.1 ;    -1.2 ;    -2.0 ;    -3.8 ;    -7.7 ;   -31.7 ;   -88.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    59.7 ;    -1.1 ;    -0.9 ;    -1.4 ;    -3.3 ;    -6.7 ;   -28.8 ;   -78.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    65.1 ;    -1.1 ;    -0.6 ;    -0.9 ;    -2.8 ;    -5.9 ;   -26.3 ;   -69.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    70.6 ;    -1.0 ;    -0.4 ;    -0.5 ;    -2.5 ;    -5.2 ;   -24.3 ;   -62.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    76.0 ;    -0.9 ;    -0.2 ;    -0.2 ;    -2.1 ;    -4.6 ;   -22.5 ;   -56.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    81.4 ;    -0.9 ;     0.0 ;    -0.1 ;    -1.8 ;    -4.1 ;   -20.9 ;   -51.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    86.9 ;    -0.8 ;     0.2 ;    -0.1 ;    -1.6 ;    -3.7 ;   -19.6 ;   -46.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    92.3 ;    -0.7 ;     0.4 ;    -0.0 ;    -1.4 ;    -3.3 ;   -18.4 ;   -42.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;    97.7 ;    -0.6 ;     0.5 ;     0.1 ;    -1.1 ;    -2.9 ;   -17.3 ;   -38.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   103.1 ;    -0.6 ;     0.5 ;     0.1 ;    -0.9 ;    -2.6 ;   -16.3 ;   -34.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   108.6 ;    -0.5 ;     0.5 ;     0.2 ;    -0.8 ;    -2.5 ;   -15.5 ;   -31.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   114.0 ;    -0.4 ;     0.4 ;     0.2 ;    -0.6 ;    -2.4 ;   -14.7 ;   -29.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   119.4 ;    -0.3 ;     0.4 ;     0.3 ;    -0.5 ;    -2.3 ;   -14.0 ;   -26.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   124.9 ;    -0.3 ;     0.4 ;     0.4 ;    -0.3 ;    -2.2 ;   -13.3 ;   -24.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   130.3 ;    -0.4 ;     0.4 ;     0.4 ;    -0.2 ;    -2.1 ;   -12.7 ;   -21.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   135.7 ;    -0.4 ;     0.4 ;     0.5 ;    -0.2 ;    -2.1 ;   -12.2 ;   -19.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   141.1 ;    -0.5 ;     0.4 ;     0.5 ;    -0.2 ;    -2.0 ;   -11.7 ;   -17.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   146.6 ;    -0.5 ;     0.4 ;     0.6 ;    -0.2 ;    -1.9 ;   -11.2 ;   -15.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   152.0 ;    -0.5 ;     0.4 ;     0.7 ;    -0.2 ;    -1.9 ;   -10.8 ;   -14.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   157.4 ;    -0.5 ;     0.4 ;     0.7 ;    -0.2 ;    -1.8 ;   -10.3 ;   -12.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   162.9 ;    -0.6 ;     0.4 ;     0.7 ;    -0.3 ;    -1.7 ;   -10.0 ;   -11.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   168.3 ;    -0.6 ;     0.5 ;     0.7 ;    -0.3 ;    -1.7 ;    -9.6 ;    -9.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   173.7 ;    -0.6 ;     0.5 ;     0.6 ;    -0.3 ;    -1.6 ;    -9.3 ;    -8.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   179.1 ;    -0.6 ;     0.5 ;     0.5 ;    -0.3 ;    -1.6 ;    -8.9 ;    -6.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   184.6 ;    -0.5 ;     0.5 ;     0.5 ;    -0.3 ;    -1.5 ;    -8.6 ;    -5.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   190.0 ;    -0.5 ;     0.6 ;     0.5 ;    -0.3 ;    -1.5 ;    -8.4 ;    -4.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   195.4 ;    -0.5 ;     0.5 ;     0.4 ;    -0.3 ;    -1.4 ;    -8.1 ;    -3.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   200.9 ;    -0.5 ;     0.5 ;     0.4 ;    -0.3 ;    -1.4 ;    -7.8 ;    -2.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   206.3 ;    -0.5 ;     0.4 ;     0.3 ;    -0.3 ;    -1.4 ;    -7.6 ;    -0.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   211.7 ;    -0.5 ;     0.3 ;     0.3 ;    -0.3 ;    -1.3 ;    -7.3 ;     0.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   217.1 ;    -0.5 ;     0.3 ;     0.3 ;    -0.3 ;    -1.3 ;    -7.1 ;     1.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   222.6 ;    -0.5 ;     0.2 ;     0.3 ;    -0.3 ;    -1.2 ;    -6.9 ;     2.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   228.0 ;    -0.5 ;     0.2 ;     0.3 ;    -0.2 ;    -1.2 ;    -6.7 ;     3.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   233.4 ;    -0.5 ;     0.2 ;     0.2 ;    -0.2 ;    -1.2 ;    -6.5 ;     4.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   238.9 ;    -0.6 ;     0.1 ;     0.2 ;    -0.2 ;    -1.1 ;    -6.3 ;     5.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   244.3 ;    -0.6 ;     0.1 ;     0.2 ;    -0.2 ;    -1.1 ;    -6.1 ;     6.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   249.7 ;    -0.7 ;     0.1 ;     0.2 ;    -0.2 ;    -1.1 ;    -6.0 ;     6.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   255.1 ;    -0.7 ;     0.1 ;     0.2 ;    -0.2 ;    -1.0 ;    -5.8 ;     7.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   260.6 ;    -0.7 ;     0.1 ;     0.2 ;    -0.2 ;    -1.0 ;    -5.6 ;     8.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   266.0 ;    -0.7 ;     0.0 ;     0.2 ;    -0.2 ;    -1.0 ;    -5.5 ;     9.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   271.4 ;    -0.8 ;     0.0 ;     0.2 ;    -0.2 ;    -0.9 ;    -5.3 ;    10.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   276.9 ;    -0.8 ;     0.0 ;     0.2 ;    -0.2 ;    -0.9 ;    -5.2 ;    11.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   282.3 ;    -0.8 ;     0.0 ;     0.2 ;    -0.2 ;    -0.9 ;    -5.1 ;    11.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   287.7 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.8 ;    -4.9 ;    12.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   293.1 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.8 ;    -4.8 ;    13.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   298.6 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.8 ;    -4.7 ;    14.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   304.0 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.8 ;    -4.5 ;    15.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   309.4 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.7 ;    -4.4 ;    15.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   314.9 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.7 ;    -4.3 ;    16.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   320.3 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.7 ;    -4.2 ;    17.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   325.7 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.1 ;    -0.7 ;    -4.1 ;    18.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   331.1 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.0 ;    -0.7 ;    -4.0 ;    18.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   336.6 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.0 ;    -0.6 ;    -3.9 ;    19.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   342.0 ;    -0.8 ;    -0.0 ;     0.2 ;    -0.0 ;    -0.6 ;    -3.8 ;    20.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   347.4 ;    -0.8 ;     0.0 ;     0.2 ;    -0.0 ;    -0.6 ;    -3.6 ;    21.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   352.9 ;    -0.8 ;     0.0 ;     0.2 ;     0.0 ;    -0.6 ;    -3.5 ;    21.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   358.3 ;    -0.8 ;     0.0 ;     0.2 ;     0.0 ;    -0.5 ;    -3.4 ;    22.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   363.7 ;    -0.8 ;     0.0 ;     0.3 ;     0.0 ;    -0.5 ;    -3.4 ;    23.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   369.1 ;    -0.7 ;     0.0 ;     0.3 ;     0.0 ;    -0.5 ;    -3.3 ;    23.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   374.6 ;    -0.7 ;     0.0 ;     0.3 ;     0.1 ;    -0.5 ;    -3.2 ;    24.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   380.0 ;    -0.7 ;     0.1 ;     0.3 ;     0.1 ;    -0.5 ;    -3.1 ;    25.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   385.4 ;    -0.7 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -3.0 ;    26.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   390.9 ;    -0.7 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.9 ;    26.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   396.3 ;    -0.7 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.8 ;    27.5 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   401.7 ;    -0.6 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.7 ;    28.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   407.1 ;    -0.6 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.6 ;    29.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   412.6 ;    -0.6 ;     0.1 ;     0.3 ;     0.1 ;    -0.4 ;    -2.6 ;    29.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   418.0 ;    -0.6 ;     0.1 ;     0.4 ;     0.1 ;    -0.3 ;    -2.5 ;    30.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   423.4 ;    -0.6 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -2.4 ;    31.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   428.9 ;    -0.5 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -2.3 ;    31.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   434.3 ;    -0.5 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -2.2 ;    32.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   439.7 ;    -0.5 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -2.2 ;    33.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   445.1 ;    -0.5 ;     0.2 ;     0.4 ;     0.2 ;    -0.3 ;    -2.1 ;    34.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   450.6 ;    -0.5 ;     0.2 ;     0.4 ;     0.2 ;    -0.2 ;    -2.0 ;    34.9 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   456.0 ;    -0.4 ;     0.2 ;     0.4 ;     0.2 ;    -0.2 ;    -1.9 ;    35.7 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   461.4 ;    -0.4 ;     0.3 ;     0.4 ;     0.2 ;    -0.2 ;    -1.8 ;    36.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   466.9 ;    -0.4 ;     0.3 ;     0.4 ;     0.2 ;    -0.2 ;    -1.8 ;    37.2 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   472.3 ;    -0.4 ;     0.3 ;     0.5 ;     0.3 ;    -0.2 ;    -1.7 ;    38.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   477.7 ;    -0.3 ;     0.3 ;     0.5 ;     0.3 ;    -0.2 ;    -1.6 ;    38.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   483.1 ;    -0.3 ;     0.3 ;     0.5 ;     0.3 ;    -0.2 ;    -1.5 ;    39.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   488.6 ;    -0.3 ;     0.3 ;     0.5 ;     0.3 ;    -0.1 ;    -1.5 ;    40.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   494.0 ;    -0.3 ;     0.3 ;     0.5 ;     0.3 ;    -0.1 ;    -1.4 ;    41.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   499.4 ;    -0.3 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.3 ;    42.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   504.9 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.3 ;    42.8 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   510.3 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.2 ;    43.6 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   515.7 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.1 ;    44.4 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   521.1 ;    -0.2 ;     0.4 ;     0.5 ;     0.3 ;    -0.1 ;    -1.0 ;    45.3 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   526.6 ;    -0.1 ;     0.4 ;     0.6 ;     0.4 ;    -0.1 ;    -1.0 ;    46.1 ;    -2.1 ;   -24.3 ;   -68.8 ;
  30 ; CORUMBA I    ;   55.0 ;   532.0 ;    -0.1 ;     0.4 ;     0.6 ;     0.4 ;    -0.0 ;    -0.9 ;    47.0 ;    -2.1 ;   -24.3 ;   -68.8 ;
